Date,Price,Open,High,Low,Vol.,Change %
2020-12-28,614.25,627.00,631.50,607.00,53.53K,-2.05%
2020-12-29,618.50,614.25,623.25,611.50,35.42K,0.69%
2020-12-30,640.75,620.00,643.50,614.00,71.65K,3.60%
2020-12-31,640.50,640.00,644.50,632.50,44.93K,-0.04%
2021-01-01,641.75,641.75,641.75,641.75,,0.20%
2021-01-04,642.00,643.00,650.25,634.00,66.78K,0.04%
2021-01-05,654.00,641.50,664.50,639.50,81.17K,1.87%
2021-01-06,647.50,654.00,660.25,646.00,60.85K,-0.99%
2021-01-07,642.25,646.75,648.25,638.00,47.49K,-0.81%
2021-01-08,638.75,644.75,649.50,634.00,56.14K,-0.54%
2021-01-11,634.75,639.00,651.50,628.75,58.07K,-0.63%
2021-01-12,665.00,636.25,670.00,634.00,80.42K,4.77%
2021-01-13,660.50,665.00,680.75,656.25,80.72K,-0.68%
2021-01-14,670.00,660.00,673.25,653.00,63.30K,1.44%
2021-01-15,675.50,671.00,693.00,664.50,77.45K,0.82%
2021-01-19,672.25,683.75,691.25,668.75,63.50K,-0.48%
2021-01-20,667.75,675.25,676.00,656.50,66.03K,-0.67%
2021-01-21,660.75,666.50,674.75,657.75,50.21K,-1.05%
2021-01-22,634.50,658.50,659.00,633.00,76.81K,-3.97%
2021-01-25,648.50,633.00,651.50,624.25,64.72K,2.21%
2021-01-26,665.25,646.75,667.75,641.25,68.36K,2.58%
2021-01-27,658.25,663.25,672.75,652.50,54.19K,-1.05%
2021-01-28,647.00,655.00,664.50,643.50,65.43K,-1.71%
2021-01-29,663.00,646.25,664.75,643.00,60.15K,2.47%
2021-02-01,651.00,663.50,671.00,646.00,55.80K,-1.81%
2021-02-02,644.75,655.00,656.75,640.50,46.87K,-0.96%
2021-02-03,648.25,646.25,649.75,625.75,77.13K,0.54%
2021-02-04,637.50,647.25,650.50,633.00,66.02K,-1.66%
2021-02-05,641.25,634.75,647.50,632.25,78.45K,0.59%
2021-02-08,655.75,643.00,657.50,642.50,102.71K,2.26%
2021-02-09,649.50,657.75,660.50,639.75,124.15K,-0.95%
2021-02-10,635.50,649.50,650.50,626.75,98.58K,-2.16%
2021-02-11,633.50,636.50,644.75,632.00,79.70K,-0.31%
2021-02-12,636.75,632.50,643.00,632.00,64.75K,0.51%
2021-02-14,637.25,637.50,637.50,637.25,,0.08%
2021-02-15,637.75,637.50,637.75,637.50,,0.08%
2021-02-16,657.50,648.00,660.25,640.50,50.20K,3.10%
2021-02-17,644.00,660.00,661.25,638.50,35.18K,-2.05%
2021-02-18,662.50,644.00,665.75,641.50,56.68K,2.87%
2021-02-19,650.75,665.00,669.00,649.00,51.92K,-1.77%
2021-02-22,664.00,653.75,665.25,651.00,26.46K,2.04%
2021-02-23,665.75,666.50,667.75,656.50,24.55K,0.26%
2021-02-24,680.25,665.50,683.50,665.00,23.40K,2.18%
2021-02-25,671.75,677.25,680.50,658.75,13.33K,-1.25%
2021-02-26,655.00,665.00,665.75,653.00,1.45K,-2.49%
2021-03-01,643.75,661.00,661.00,643.00,0.39K,-1.72%
2021-03-02,663.25,645.50,663.25,640.00,0.24K,3.03%
2021-03-03,652.00,658.25,658.25,645.75,0.18K,-1.70%
2021-03-04,649.75,653.00,658.00,648.75,0.58K,-0.35%
2021-03-05,654.00,649.50,657.50,647.00,0.40K,0.65%
2021-03-08,646.50,659.50,659.50,642.50,0.35K,-1.15%
2021-03-09,656.50,654.75,655.00,650.75,0.01K,1.55%
2021-03-10,650.75,653.25,653.75,643.50,0.13K,-0.88%
2021-03-11,636.25,650.00,650.00,636.75,0.03K,-2.23%
2021-03-12,631.75,642.88,645.60,637.60,0.01K,-0.71%
2021-03-15,645.00,637.75,647.75,636.00,40.09K,2.10%
2021-03-16,647.00,645.50,648.00,631.75,51.10K,0.31%
2021-03-17,640.00,646.25,649.50,639.25,36.15K,-1.08%
2021-03-18,630.50,640.00,641.00,629.00,47.13K,-1.48%
2021-03-19,627.00,629.00,635.50,621.75,51.67K,-0.56%
2021-03-22,627.25,627.50,630.75,621.25,36.12K,0.04%
2021-03-23,634.75,628.00,644.50,621.00,68.77K,1.20%
2021-03-24,624.75,635.00,638.75,624.00,45.58K,-1.58%
2021-03-25,612.50,624.75,625.50,609.00,60.63K,-1.96%
2021-03-26,613.25,611.00,619.00,608.25,45.62K,0.12%
2021-03-29,616.75,615.75,617.75,607.25,38.59K,0.57%
2021-03-30,601.75,616.25,616.75,600.50,52.67K,-2.43%
2021-03-31,618.00,603.25,631.75,593.25,90.27K,2.70%
2021-04-01,611.00,623.00,625.75,601.25,73.41K,-1.13%
2021-04-05,618.00,607.00,625.00,607.00,52.00K,1.15%
2021-04-06,615.50,622.00,627.50,613.75,58.04K,-0.40%
2021-04-07,616.25,615.00,619.75,609.75,73.52K,0.12%
2021-04-08,628.75,618.00,631.50,616.00,87.00K,2.03%
2021-04-09,638.75,628.75,646.50,627.25,113.07K,1.59%
2021-04-12,628.00,638.00,639.00,623.00,101.81K,-1.68%
2021-04-13,629.75,630.25,637.25,628.25,78.36K,0.28%
2021-04-14,648.00,630.75,655.75,630.75,117.77K,2.90%
2021-04-15,653.75,647.25,657.75,639.00,61.43K,0.89%
2021-04-16,652.50,652.50,659.75,648.25,36.53K,-0.19%
2021-04-19,652.25,653.00,660.75,651.00,28.59K,-0.04%
2021-04-20,659.75,651.50,679.00,650.25,43.16K,1.15%
2021-04-21,673.25,662.75,678.75,658.75,30.05K,2.05%
2021-04-22,710.25,673.75,713.25,672.00,45.27K,5.50%
2021-04-23,710.25,709.75,714.75,701.00,29.09K,0.00%
2021-04-26,739.50,712.75,745.25,712.75,34.38K,4.12%
2021-04-27,733.75,737.00,773.00,726.75,16.10K,-0.78%
2021-04-28,725.25,734.25,743.75,713.50,12.76K,-1.16%
2021-04-29,737.50,722.25,738.75,712.75,9.42K,1.69%
2021-04-30,742.50,741.00,745.50,728.50,0.41K,0.68%
2021-05-03,725.50,753.25,753.25,726.75,0.41K,-2.29%
2021-05-04,737.00,731.25,737.50,730.00,0.30K,1.59%
2021-05-05,755.75,737.75,754.50,737.50,0.50K,2.54%
2021-05-06,764.25,761.00,763.50,745.00,0.02K,1.12%
2021-05-07,773.50,771.00,771.00,760.50,0.03K,1.21%
2021-05-10,742.50,768.50,769.00,746.00,0.23K,-4.01%
2021-05-11,759.75,742.75,765.00,742.75,0.06K,2.32%
2021-05-12,754.75,763.00,763.00,746.50,0.08K,-0.66%
2021-05-13,726.50,750.00,756.50,737.00,0.06K,-3.74%
2021-05-14,727.25,730.25,730.25,727.25,0.04K,0.10%
2021-05-17,699.75,704.00,707.50,692.00,53.09K,-3.78%
2021-05-18,698.00,702.50,718.50,692.50,61.42K,-0.25%
2021-05-19,679.25,698.00,699.00,671.50,77.67K,-2.69%
2021-05-20,675.25,682.25,688.00,672.25,55.31K,-0.59%
2021-05-21,674.25,675.50,677.50,665.75,57.46K,-0.15%
2021-05-24,662.25,667.00,668.75,653.25,57.25K,-1.78%
2021-05-25,656.50,663.25,667.50,646.75,64.77K,-0.87%
2021-05-26,648.50,657.00,657.75,639.50,59.95K,-1.22%
2021-05-27,676.25,648.25,679.50,648.00,65.47K,4.28%
2021-05-28,663.50,676.00,679.75,661.25,56.12K,-1.89%
2021-05-30,664.12,664.12,664.12,664.12,,0.09%
2021-05-31,673.62,673.62,673.62,673.62,,1.43%
2021-06-01,693.50,673.25,702.00,672.00,75.70K,2.95%
2021-06-02,687.50,692.00,701.50,681.50,65.96K,-0.87%
2021-06-03,676.25,689.50,699.25,669.25,60.41K,-1.64%
2021-06-04,687.75,678.50,690.25,676.25,55.84K,1.70%
2021-06-07,680.00,694.25,704.00,678.50,103.02K,-1.13%
2021-06-08,685.00,682.50,699.25,680.25,91.99K,0.74%
2021-06-09,682.25,685.00,686.00,673.50,91.32K,-0.40%
2021-06-10,683.75,684.00,689.25,672.75,103.90K,0.22%
2021-06-11,680.75,682.25,688.00,669.50,80.62K,-0.44%
2021-06-14,674.50,680.50,680.75,657.00,67.69K,-0.92%
2021-06-15,661.50,674.50,676.25,649.00,68.47K,-1.93%
2021-06-16,662.75,662.00,672.75,658.75,61.56K,0.19%
2021-06-17,639.00,663.75,667.00,637.25,68.26K,-3.58%
2021-06-18,662.75,639.00,668.50,639.00,53.57K,3.72%
2021-06-21,661.50,657.00,673.50,646.50,38.19K,-0.19%
2021-06-22,651.00,666.25,672.75,650.75,35.94K,-1.59%
2021-06-23,661.25,653.25,668.25,653.25,40.59K,1.57%
2021-06-24,651.25,660.25,660.75,642.00,29.17K,-1.51%
2021-06-25,637.00,650.50,656.75,634.50,38.80K,-2.19%
2021-06-28,646.00,638.00,655.00,637.00,29.18K,1.41%
2021-06-29,639.75,651.00,657.75,638.25,13.02K,-0.97%
2021-06-30,671.50,640.50,673.00,627.50,1.83K,4.96%
2021-07-01,658.50,667.75,683.00,663.00,0.56K,-1.94%
2021-07-02,645.75,661.00,662.00,643.75,0.40K,-1.94%
2021-07-06,620.00,634.75,634.75,611.00,0.09K,-3.99%
2021-07-07,614.75,626.00,626.00,613.75,0.17K,-0.85%
2021-07-08,612.25,615.00,618.00,611.75,0.10K,-0.41%
2021-07-09,608.50,608.00,612.25,606.50,0.10K,-0.61%
2021-07-12,635.00,610.75,634.75,604.50,0.03K,4.35%
2021-07-13,628.75,636.50,639.50,626.00,0.06K,-0.98%
2021-07-14,645.00,635.88,657.50,632.50,0.03K,2.58%
2021-07-15,672.00,653.75,673.50,651.25,56.84K,4.19%
2021-07-16,692.50,671.75,696.25,670.75,75.89K,3.05%
2021-07-19,697.75,702.75,709.50,694.25,74.22K,0.76%
2021-07-20,700.50,698.75,718.00,698.25,64.01K,0.39%
2021-07-21,710.75,701.00,712.00,700.00,52.75K,1.46%
2021-07-22,692.25,708.25,709.00,681.75,63.08K,-2.60%
2021-07-23,684.00,688.00,696.75,677.50,42.54K,-1.19%
2021-07-26,677.00,684.00,684.00,665.50,43.68K,-1.02%
2021-07-27,674.50,680.25,690.00,671.75,50.03K,-0.37%
2021-07-28,688.75,675.00,696.25,673.75,49.23K,2.11%
2021-07-29,705.25,689.75,706.75,689.00,45.52K,2.40%
2021-07-30,703.75,705.00,711.50,695.00,53.64K,-0.21%
2021-08-02,729.50,704.00,731.75,704.00,62.79K,3.66%
2021-08-03,724.50,727.50,734.75,717.75,73.89K,-0.69%
2021-08-04,717.25,724.25,738.75,714.50,75.46K,-1.00%
2021-08-05,712.75,714.75,725.50,709.75,62.60K,-0.63%
2021-08-06,719.00,712.75,724.75,709.25,85.12K,0.88%
2021-08-09,711.25,719.00,723.75,708.25,84.30K,-1.08%
2021-08-10,727.00,711.00,730.00,708.50,85.50K,2.21%
2021-08-11,727.00,726.75,732.25,718.75,98.74K,0.00%
2021-08-12,753.50,724.00,762.00,723.00,109.43K,3.65%
2021-08-13,762.25,753.00,774.75,747.50,87.10K,1.16%
2021-08-16,760.50,762.50,770.25,757.75,62.05K,-0.23%
2021-08-17,734.50,762.50,763.75,732.25,63.61K,-3.42%
2021-08-18,737.25,734.25,740.50,721.75,33.61K,0.37%
2021-08-19,727.50,737.00,737.00,716.00,37.06K,-1.32%
2021-08-20,714.25,727.50,732.75,709.25,37.21K,-1.82%
2021-08-23,719.75,712.75,730.75,710.25,21.09K,0.77%
2021-08-24,718.00,722.75,723.25,710.75,28.50K,-0.24%
2021-08-25,711.25,718.00,719.75,704.25,21.99K,-0.94%
2021-08-26,725.25,712.50,727.00,709.25,17.85K,1.97%
2021-08-27,718.50,725.75,731.25,717.75,24.92K,-0.93%
2021-08-30,708.75,720.50,728.50,707.50,18.32K,-1.36%
2021-08-31,706.75,706.50,707.50,690.25,1.67K,-0.28%
2021-09-01,701.00,708.25,710.25,699.25,0.55K,-0.81%
2021-09-02,704.00,694.00,708.00,694.00,0.37K,0.43%
2021-09-03,714.50,702.00,715.00,701.00,0.43K,1.49%
2021-09-06,724.00,724.00,724.00,724.00,,1.33%
2021-09-07,708.75,718.50,718.50,704.25,0.17K,-2.11%
2021-09-08,698.25,704.50,704.50,698.25,0.06K,-1.48%
2021-09-09,681.50,700.00,700.00,683.50,0.11K,-2.40%
2021-09-10,675.00,682.50,683.75,673.25,0.07K,-0.95%
2021-09-13,674.50,671.50,671.50,671.50,0.01K,-0.07%
2021-09-14,685.00,677.25,677.25,677.25,0.00K,1.56%
2021-09-15,712.25,700.00,714.75,695.25,51.08K,3.98%
2021-09-16,713.00,711.25,716.75,705.00,40.25K,0.11%
2021-09-17,708.75,713.75,716.00,706.50,33.38K,-0.60%
2021-09-20,700.75,708.00,710.75,695.75,37.45K,-1.13%
2021-09-21,690.25,700.25,701.00,686.00,43.20K,-1.50%
2021-09-22,705.75,689.50,706.75,688.00,37.48K,2.25%
2021-09-23,717.75,708.50,719.50,704.00,46.80K,1.70%
2021-09-24,723.75,718.50,725.75,711.50,47.32K,0.84%
2021-09-27,722.25,723.50,728.50,720.25,32.06K,-0.21%
2021-09-28,706.50,722.00,726.75,706.00,54.40K,-2.18%
2021-09-29,710.25,709.25,717.75,708.25,38.93K,0.53%
2021-09-30,725.50,711.25,732.75,701.25,71.33K,2.15%
2021-10-01,755.25,725.00,758.50,722.75,85.70K,4.10%
2021-10-04,756.50,752.25,763.50,748.50,54.75K,0.17%
2021-10-05,744.75,756.25,757.00,743.75,49.15K,-1.55%
2021-10-06,746.00,744.75,756.75,742.25,44.64K,0.17%
2021-10-07,741.25,746.00,752.50,739.50,42.61K,-0.64%
2021-10-08,734.00,739.25,746.50,731.75,47.84K,-0.98%
2021-10-11,731.75,734.00,739.50,731.00,32.21K,-0.31%
2021-10-12,734.00,731.75,743.75,718.00,57.86K,0.31%
2021-10-13,718.75,736.00,737.75,712.75,57.90K,-2.08%
2021-10-14,724.75,718.75,729.50,718.50,39.59K,0.83%
2021-10-15,734.00,725.00,740.50,722.25,40.53K,1.28%
2021-10-18,736.25,734.00,738.75,728.50,31.46K,0.31%
2021-10-19,736.00,736.00,745.25,735.25,37.74K,-0.03%
2021-10-20,749.25,737.00,750.00,736.50,35.08K,1.80%
2021-10-21,741.25,749.75,752.50,738.25,33.63K,-1.07%
2021-10-22,756.00,743.75,759.50,743.50,52.33K,1.99%
2021-10-25,759.50,759.75,767.00,753.25,42.58K,0.46%
2021-10-26,752.25,763.00,765.00,747.50,53.54K,-0.95%
2021-10-27,759.75,750.50,762.75,745.00,49.84K,1.00%
2021-10-28,772.50,760.00,780.00,751.50,57.33K,1.68%
2021-10-29,772.75,773.25,780.00,763.50,48.73K,0.03%
2021-11-01,797.25,774.50,800.50,768.25,73.03K,3.17%
2021-11-02,791.50,798.50,807.00,789.75,65.89K,-0.72%
2021-11-03,781.00,790.50,796.75,777.50,53.18K,-1.33%
2021-11-04,773.75,782.00,794.25,772.25,51.27K,-0.93%
2021-11-05,766.50,774.75,781.50,765.50,83.64K,-0.94%
2021-11-08,768.00,768.25,773.00,762.50,75.81K,0.20%
2021-11-09,778.50,769.25,783.25,764.50,81.30K,1.37%
2021-11-10,803.00,783.00,803.75,778.00,85.82K,3.15%
2021-11-11,812.50,803.00,824.75,798.25,107.50K,1.18%
2021-11-12,817.00,814.25,826.75,805.50,63.15K,0.55%
2021-11-15,826.25,819.75,829.50,813.25,57.38K,1.13%
2021-11-16,810.25,827.50,827.50,810.00,58.36K,-1.94%
2021-11-17,822.25,812.00,835.00,810.50,63.82K,1.48%
2021-11-18,820.00,824.25,843.25,819.25,63.59K,-0.27%
2021-11-19,823.00,821.00,830.75,813.50,42.70K,0.37%
2021-11-22,845.75,827.50,848.50,826.00,40.43K,2.76%
2021-11-23,856.00,846.50,856.50,838.25,29.30K,1.21%
2021-11-24,836.75,856.50,863.25,833.50,46.27K,-2.25%
2021-11-26,825.50,821.25,830.50,810.00,29.47K,-1.34%
2021-11-29,807.50,837.75,840.50,805.00,20.04K,-2.18%
2021-11-30,773.75,808.25,808.25,770.50,2.66K,-4.18%
2021-12-01,778.50,784.00,785.50,774.75,0.48K,0.61%
2021-12-02,806.50,779.50,809.25,779.50,0.19K,3.60%
2021-12-03,794.50,809.50,814.75,799.00,0.10K,-1.49%
2021-12-06,797.00,799.75,799.75,784.50,0.07K,0.31%
2021-12-07,799.25,811.00,812.00,796.00,0.07K,0.28%
2021-12-08,791.25,799.25,800.00,787.75,0.04K,-1.00%
2021-12-09,773.50,793.50,793.50,777.00,0.06K,-2.24%
2021-12-10,782.00,769.25,783.25,769.00,0.03K,1.10%
2021-12-13,785.50,779.25,791.00,779.25,0.07K,0.45%
2021-12-14,785.50,788.75,792.00,778.00,,0.00%
2021-12-15,756.00,787.00,787.00,751.00,77.46K,-3.76%
2021-12-16,770.50,757.50,773.00,751.25,50.77K,1.92%
2021-12-17,775.00,770.00,780.25,765.25,38.05K,0.58%
2021-12-20,777.75,777.50,778.75,757.75,38.68K,0.35%
2021-12-21,799.00,778.50,799.75,772.50,46.15K,2.73%
2021-12-22,814.00,796.75,817.00,792.00,48.74K,1.88%
2021-12-23,814.75,812.50,820.50,808.25,36.62K,0.09%
2021-12-24,815.80,815.25,815.80,815.25,,0.13%
2021-12-27,804.00,817.50,824.00,802.50,30.21K,-1.45%
2021-12-28,783.50,805.75,808.00,781.75,41.88K,-2.55%
2021-12-29,787.75,785.25,793.00,774.00,40.94K,0.54%
2021-12-30,779.75,789.50,791.75,776.00,29.56K,-1.02%
2021-12-31,770.75,782.50,787.75,769.50,25.06K,-1.15%
2022-01-03,758.00,774.00,782.25,752.75,42.12K,-1.65%
2022-01-04,770.00,758.00,771.50,756.25,43.22K,1.58%
2022-01-05,760.75,771.00,771.50,756.00,40.24K,-1.20%
2022-01-06,746.00,761.75,762.00,736.00,64.43K,-1.94%
2022-01-07,758.50,748.00,760.75,735.50,58.46K,1.68%
2022-01-10,762.00,760.75,767.50,748.00,46.68K,0.46%
2022-01-11,770.25,761.75,770.50,758.25,43.84K,1.08%
2022-01-12,757.75,768.00,770.00,753.50,51.64K,-1.62%
2022-01-13,746.75,757.00,757.75,741.00,49.46K,-1.45%
2022-01-14,741.50,746.00,747.25,737.00,44.59K,-0.70%
2022-01-18,769.00,742.25,771.50,741.25,70.56K,3.71%
2022-01-19,796.50,772.00,797.25,769.50,68.43K,3.58%
2022-01-20,790.25,794.00,802.75,783.75,58.58K,-0.78%
2022-01-21,780.00,788.00,791.00,778.00,47.70K,-1.30%
2022-01-24,800.50,794.00,802.50,775.75,58.62K,2.63%
2022-01-25,818.00,801.00,831.50,800.50,76.14K,2.19%
2022-01-26,795.00,817.25,817.50,787.00,73.39K,-2.81%
2022-01-27,777.00,794.25,795.50,774.00,60.15K,-2.26%
2022-01-28,786.25,777.25,793.50,774.75,49.08K,1.19%
2022-01-31,761.25,793.00,798.50,756.75,71.47K,-3.18%
2022-02-01,769.00,762.50,776.75,760.50,52.16K,1.02%
2022-02-02,755.00,770.00,778.50,749.25,67.58K,-1.82%
2022-02-03,751.75,754.00,756.50,740.00,52.59K,-0.43%
2022-02-04,763.25,754.75,767.25,748.25,50.59K,1.53%
2022-02-07,768.75,776.00,776.50,760.00,81.45K,0.72%
2022-02-08,778.75,771.25,782.00,754.00,99.52K,1.30%
2022-02-09,785.00,779.50,788.25,770.50,100.11K,0.80%
2022-02-10,771.50,785.50,801.75,765.75,95.10K,-1.72%
2022-02-11,797.75,770.25,806.25,764.75,101.60K,3.40%
2022-02-14,799.25,801.50,813.50,780.75,69.68K,0.19%
2022-02-15,779.75,801.25,801.75,773.00,55.71K,-2.44%
2022-02-16,780.50,779.75,786.75,773.25,33.01K,0.10%
2022-02-17,798.00,780.00,799.25,775.50,47.68K,2.24%
2022-02-18,797.00,797.50,812.25,790.00,43.50K,-0.13%
2022-02-22,844.25,815.00,846.25,803.00,47.22K,5.93%
2022-02-23,876.00,841.00,880.00,834.00,28.03K,3.76%
2022-02-24,926.00,882.75,926.00,877.25,26.66K,5.71%
2022-02-25,843.00,923.25,951.25,841.50,8.87K,-8.96%
2022-02-28,928.00,920.25,930.50,885.50,1.09K,10.08%
2022-03-01,"1,001.75",951.00,"1,004.50",951.00,0.51K,7.95%
2022-03-02,"1,058.50","1,009.25","1,132.00",997.50,0.46K,5.67%
2022-03-03,"1,289.00","1,124.25","1,221.00","1,119.00",0.37K,21.78%
2022-03-04,"1,348.00","1,340.00","1,340.00","1,201.50",0.15K,4.58%
2022-03-07,"1,425.25","1,311.25","1,311.25","1,311.25",0.08K,5.73%
2022-03-08,"1,273.00","1,319.25","1,319.25","1,275.50",0.03K,-10.68%
2022-03-09,"1,199.50","1,284.38","1,284.38","1,200.75",0.01K,-5.77%
2022-03-10,"1,073.75","1,142.50","1,220.62","1,080.10",0.01K,-10.48%
2022-03-11,"1,090.00","1,035.75","1,044.75","1,030.75",0.01K,1.51%
2022-03-14,"1,090.00","1,123.50","1,147.30","1,064.25",0.02K,0.00%
2022-03-15,"1,154.25","1,106.00","1,160.75","1,088.25",30.96K,5.89%
2022-03-16,"1,069.25","1,157.25","1,159.50","1,069.25",37.91K,-7.36%
2022-03-17,"1,098.00","1,051.00","1,108.25","1,031.75",31.16K,2.69%
2022-03-18,"1,063.75","1,095.00","1,106.00","1,055.75",19.39K,-3.12%
2022-03-21,"1,119.25","1,075.00","1,148.75","1,061.75",37.04K,5.22%
2022-03-22,"1,118.25","1,119.25","1,169.25","1,102.25",29.01K,-0.09%
2022-03-23,"1,105.75","1,119.25","1,139.00","1,101.00",24.46K,-1.12%
2022-03-24,"1,085.75","1,105.75","1,115.00","1,080.50",22.42K,-1.81%
2022-03-25,"1,102.25","1,089.50","1,109.00","1,064.75",27.91K,1.52%
2022-03-28,"1,057.00","1,092.75","1,096.00","1,047.00",26.16K,-4.11%
2022-03-29,"1,014.25","1,047.00","1,068.25",972.00,45.99K,-4.04%
2022-03-30,"1,027.25","1,015.00","1,041.75","1,002.25",26.34K,1.28%
2022-03-31,"1,006.00","1,030.25","1,075.00","1,003.50",36.85K,-2.07%
2022-04-01,984.50,"1,007.25","1,032.75",982.50,33.85K,-2.14%
2022-04-04,"1,010.25",989.50,"1,014.50",984.75,26.35K,2.62%
2022-04-05,"1,045.25","1,020.50","1,074.00","1,020.00",26.92K,3.46%
2022-04-06,"1,038.25","1,049.50","1,056.25","1,023.50",27.91K,-0.67%
2022-04-07,"1,020.00","1,040.25","1,044.50","1,017.75",50.50K,-1.76%
2022-04-08,"1,051.50","1,020.00","1,054.25","1,017.00",47.60K,3.09%
2022-04-11,"1,081.25","1,056.00","1,091.75","1,055.00",55.25K,2.83%
2022-04-12,"1,103.75","1,077.75","1,117.50","1,075.00",50.43K,2.08%
2022-04-13,"1,113.50","1,102.50","1,124.25","1,078.00",53.46K,0.88%
2022-04-14,"1,096.50","1,113.00","1,127.50","1,094.25",20.65K,-1.53%
2022-04-15,"1,095.75","1,095.75","1,095.75","1,095.75",,-0.07%
2022-04-18,"1,120.50","1,099.25","1,134.75","1,098.25",13.17K,2.26%
2022-04-19,"1,099.00","1,123.25","1,135.00","1,096.00",18.10K,-1.92%
2022-04-20,"1,088.00","1,094.75","1,109.75","1,066.75",15.11K,-1.00%
2022-04-21,"1,068.00","1,094.25","1,094.25","1,052.50",11.17K,-1.84%
2022-04-22,"1,065.50","1,070.00","1,076.00","1,052.50",15.26K,-0.23%
2022-04-25,"1,062.00","1,065.75","1,080.00","1,045.75",12.08K,-0.33%
2022-04-26,"1,083.25","1,069.75","1,096.00","1,066.75",9.54K,2.00%
2022-04-27,"1,080.00","1,081.25","1,087.00","1,067.75",7.09K,-0.30%
2022-04-28,"1,074.00","1,082.50","1,094.00","1,070.00",6.97K,-0.56%
2022-04-29,"1,043.75","1,071.25","1,085.00","1,043.75",0.58K,-2.82%
2022-05-02,"1,043.50","1,037.50","1,050.25","1,029.25",0.34K,-0.02%
2022-05-03,"1,033.75","1,045.00","1,056.00","1,039.50",0.18K,-0.93%
2022-05-04,"1,066.00","1,042.25","1,069.75","1,042.25",0.29K,3.12%
2022-05-05,"1,096.00","1,084.50","1,087.25","1,084.50",0.18K,2.81%
2022-05-06,"1,097.00","1,098.50","1,098.50","1,098.50",0.07K,0.09%
2022-05-09,"1,083.25","1,084.00","1,086.00","1,081.50",0.09K,-1.25%
2022-05-10,"1,083.25","1,096.75","1,098.50","1,092.00",0.04K,0.00%
2022-05-11,"1,108.75","1,109.25","1,115.00","1,100.00",0.05K,2.35%
2022-05-12,"1,174.50","1,107.75","1,128.75","1,103.25",0.16K,5.93%
2022-05-13,"1,167.25","1,172.75","1,198.50","1,158.50",0.00K,-0.62%
2022-05-16,"1,247.50","1,234.25","1,247.50","1,222.25",53.77K,6.88%
2022-05-17,"1,277.50","1,268.00","1,284.00","1,200.75",73.67K,2.40%
2022-05-18,"1,230.75","1,278.50","1,280.00","1,211.50",57.09K,-3.66%
2022-05-19,"1,200.50","1,222.00","1,247.75","1,193.50",54.78K,-2.46%
2022-05-20,"1,168.75","1,208.00","1,208.00","1,168.00",40.07K,-2.64%
2022-05-23,"1,190.00","1,181.75","1,196.75","1,174.75",38.14K,1.82%
2022-05-24,"1,154.75","1,196.00","1,208.75","1,138.00",52.75K,-2.96%
2022-05-25,"1,148.25","1,154.50","1,158.50","1,114.50",51.66K,-0.56%
2022-05-26,"1,143.25","1,133.00","1,160.25","1,115.00",38.51K,-0.44%
2022-05-27,"1,157.50","1,143.25","1,170.25","1,133.50",25.54K,1.25%
2022-05-30,"1,155.38","1,157.50","1,157.50","1,155.38",,-0.18%
2022-05-31,"1,087.50","1,157.00","1,157.25","1,087.50",68.16K,-5.88%
2022-06-01,"1,041.25","1,091.00","1,098.00","1,027.25",81.45K,-4.25%
2022-06-02,"1,058.25","1,043.25","1,075.00","1,037.25",58.14K,1.63%
2022-06-03,"1,040.00","1,061.50","1,069.25","1,036.25",40.84K,-1.72%
2022-06-06,"1,093.00","1,060.00","1,108.75","1,060.00",60.71K,5.10%
2022-06-07,"1,071.75","1,093.00","1,101.00","1,058.50",84.92K,-1.94%
2022-06-08,"1,074.75","1,073.00","1,089.00","1,061.75",68.01K,0.28%
2022-06-09,"1,071.25","1,076.25","1,082.00","1,044.25",70.95K,-0.33%
2022-06-10,"1,070.75","1,074.50","1,081.25","1,053.00",62.71K,-0.05%
2022-06-13,"1,071.00","1,073.00","1,093.50","1,053.50",62.61K,0.02%
2022-06-14,"1,050.25","1,071.00","1,072.75","1,046.50",34.01K,-1.94%
2022-06-15,"1,050.00","1,055.00","1,058.75","1,036.50",32.82K,-0.02%
2022-06-16,"1,078.25","1,050.25","1,084.75","1,047.00",38.17K,2.69%
2022-06-17,"1,034.25","1,078.25","1,083.75","1,030.25",42.37K,-4.08%
2022-06-21,975.25,"1,032.00","1,033.25",973.50,54.69K,-5.70%
2022-06-22,976.50,977.25,"1,007.25",960.00,35.05K,0.13%
2022-06-23,937.25,973.25,974.50,934.50,32.88K,-4.02%
2022-06-24,923.75,936.25,962.50,921.75,28.75K,-1.44%
2022-06-27,904.00,922.00,940.00,900.50,26.82K,-2.14%
2022-06-28,921.25,908.00,935.00,907.25,23.64K,1.91%
2022-06-29,915.50,922.00,940.00,913.75,12.31K,-0.62%
2022-06-30,868.75,914.25,917.75,869.50,2.29K,-5.11%
2022-07-01,831.25,876.00,878.00,832.75,0.42K,-4.32%
2022-07-05,793.75,829.00,829.00,797.50,0.08K,-4.51%
2022-07-06,792.25,791.00,813.00,779.00,0.38K,-0.19%
2022-07-07,824.50,816.00,825.25,816.00,0.19K,4.07%
2022-07-08,879.25,843.50,872.25,841.75,0.11K,6.64%
2022-07-11,843.75,888.00,888.00,849.25,0.10K,-4.04%
2022-07-12,801.50,835.00,839.25,807.25,0.07K,-5.01%
2022-07-13,798.25,810.00,819.25,810.00,0.03K,-0.41%
